Data,Hora,Temperatura,Slack,Tensão
07/04/2025,13:09:31,110870,127,1294
07/04/2025,13:09:33,110727,126,1296
07/04/2025,13:09:35,110747,128,1294
07/04/2025,13:09:37,110378,127,1292
07/04/2025,13:09:39,111249,128,1294
07/04/2025,13:09:41,110870,127,1295
07/04/2025,13:09:43,111003,127,1295
07/04/2025,13:09:45,110880,127,1294
07/04/2025,13:09:47,111239,127,1294
07/04/2025,13:09:49,110737,128,1295
07/04/2025,13:09:51,110983,129,1294
07/04/2025,13:09:53,110501,128,1293
07/04/2025,13:09:55,110491,128,1295
07/04/2025,13:09:57,110624,128,1293
07/04/2025,13:09:59,110880,127,1295
07/04/2025,13:10:01,109826,127,1294
07/04/2025,13:10:03,110491,128,1294
07/04/2025,13:10:05,110215,128,1297
07/04/2025,13:10:07,110481,128,1295
07/04/2025,13:10:09,111269,126,1295
07/04/2025,13:10:11,110737,128,1294
07/04/2025,13:10:13,110890,127,1294
07/04/2025,13:10:15,109826,128,1295
07/04/2025,13:10:17,110491,127,1295
07/04/2025,13:10:19,110358,128,1294
07/04/2025,13:10:21,111392,127,1295
07/04/2025,13:10:23,111126,127,1296
07/04/2025,13:10:25,110102,128,1295
07/04/2025,13:10:27,110235,127,1295
07/04/2025,13:10:29,109846,127,1296
07/04/2025,13:10:31,110880,128,1296
07/04/2025,13:10:33,109866,127,1294
07/04/2025,13:10:35,109998,128,1294
07/04/2025,13:10:37,110092,127,1295
07/04/2025,13:10:39,110747,128,1295
07/04/2025,13:10:41,109979,127,1296
07/04/2025,13:10:43,109467,129,1297
07/04/2025,13:10:45,110264,128,1297
07/04/2025,13:10:47,109866,129,1297
07/04/2025,13:10:49,110387,127,1296
07/04/2025,13:10:51,109250,129,1296
07/04/2025,13:10:53,109610,127,1297
07/04/2025,13:10:55,109846,128,1296
07/04/2025,13:10:57,110008,129,1297
07/04/2025,13:10:59,109363,127,1297
07/04/2025,13:11:01,109723,129,1296
07/04/2025,13:11:03,110378,129,1297
07/04/2025,13:11:05,109610,128,1297
07/04/2025,13:11:07,109373,129,1297
07/04/2025,13:11:09,109107,129,1298
07/04/2025,13:11:11,110151,127,1297
07/04/2025,13:11:13,109998,129,1297
07/04/2025,13:11:15,109875,130,1297
07/04/2025,13:11:17,109998,129,1297
07/04/2025,13:11:19,109477,128,1296
07/04/2025,13:11:21,110122,129,1297
07/04/2025,13:11:23,109905,129,1298
07/04/2025,13:11:25,110028,128,1297
07/04/2025,13:11:27,110284,129,1296
07/04/2025,13:11:29,109733,128,1297
07/04/2025,13:11:31,110274,130,1297
07/04/2025,13:11:33,109363,129,1297
07/04/2025,13:11:35,110397,128,1297
07/04/2025,13:11:37,110151,129,1299
07/04/2025,13:11:39,109998,129,1297
07/04/2025,13:11:41,108974,128,1297
07/04/2025,13:11:43,109373,129,1297
07/04/2025,13:11:45,109506,129,1297
07/04/2025,13:11:47,110028,128,1297
07/04/2025,13:11:49,110151,129,1297
07/04/2025,13:11:51,109373,129,1298
07/04/2025,13:11:53,109506,129,1299
07/04/2025,13:11:55,109639,130,1297
07/04/2025,13:11:57,109619,129,1297
07/04/2025,13:11:59,108842,129,1297
07/04/2025,13:12:01,110038,129,1299
07/04/2025,13:12:03,108871,130,1298
07/04/2025,13:12:05,109875,130,1297
07/04/2025,13:12:07,109221,129,1298
07/04/2025,13:12:09,109250,128,1297
07/04/2025,13:12:11,109772,128,1298
07/04/2025,13:12:13,109211,129,1297
07/04/2025,13:12:15,109221,128,1297
07/04/2025,13:12:17,108984,128,1297
07/04/2025,13:12:19,109496,128,1299
07/04/2025,13:12:21,109383,130,1300
07/04/2025,13:12:23,109762,129,1299
07/04/2025,13:12:25,108994,128,1300
07/04/2025,13:12:27,109742,129,1298
07/04/2025,13:12:29,109127,128,1298
07/04/2025,13:12:31,109383,128,1300
07/04/2025,13:12:33,109649,130,1297
07/04/2025,13:12:35,109260,128,1298
07/04/2025,13:12:37,108615,128,1301
07/04/2025,13:12:39,109526,130,1297
07/04/2025,13:12:41,109240,128,1298
07/04/2025,13:12:43,109742,130,1300
07/04/2025,13:12:45,108871,130,1298
07/04/2025,13:12:47,109413,130,1298
07/04/2025,13:12:49,109413,130,1299
07/04/2025,13:12:51,109127,129,1298
07/04/2025,13:12:53,108492,130,1300
07/04/2025,13:12:55,109383,128,1300
07/04/2025,13:12:57,109260,128,1300
07/04/2025,13:12:59,109250,130,1300
07/04/2025,13:13:01,109014,130,1298
07/04/2025,13:13:03,108861,131,1300
07/04/2025,13:13:05,109649,130,1301
07/04/2025,13:13:07,109403,128,1300
07/04/2025,13:13:09,109619,129,1299
07/04/2025,13:13:11,109147,129,1299
07/04/2025,13:13:13,108748,129,1299
07/04/2025,13:13:15,109147,130,1298
07/04/2025,13:13:17,108901,130,1300
07/04/2025,13:13:19,108635,130,1300
07/04/2025,13:13:21,109157,130,1302
07/04/2025,13:13:23,108389,130,1300
07/04/2025,13:13:25,109270,130,1299
07/04/2025,13:13:27,109167,131,1300
07/04/2025,13:13:29,109260,129,1301
07/04/2025,13:13:31,108891,129,1300
07/04/2025,13:13:33,108389,129,1299
07/04/2025,13:13:35,108871,129,1300
07/04/2025,13:13:37,108901,130,1300
07/04/2025,13:13:39,109403,130,1300
07/04/2025,13:13:41,109270,129,1300
07/04/2025,13:13:43,109014,130,1301
07/04/2025,13:13:45,108389,131,1300
07/04/2025,13:13:47,108256,130,1300
07/04/2025,13:13:49,108645,130,1300
07/04/2025,13:13:51,108901,129,1301
07/04/2025,13:13:53,108645,131,1299
07/04/2025,13:13:55,108246,130,1300
07/04/2025,13:13:57,108133,129,1302
07/04/2025,13:13:59,108665,129,1301
07/04/2025,13:14:01,108143,130,1301
07/04/2025,13:14:03,108010,131,1300
07/04/2025,13:14:05,108532,129,1302
07/04/2025,13:14:07,109127,130,1300
07/04/2025,13:14:09,108256,131,1300
07/04/2025,13:14:11,108246,130,1300
07/04/2025,13:14:13,108665,129,1301
07/04/2025,13:14:15,108389,131,1302
07/04/2025,13:14:17,108788,130,1301
07/04/2025,13:14:19,109054,130,1301
07/04/2025,13:14:21,108143,130,1302
07/04/2025,13:14:23,107907,131,1300
07/04/2025,13:14:25,108675,129,1302
07/04/2025,13:14:27,109014,131,1301
07/04/2025,13:14:29,108532,129,1301
07/04/2025,13:14:31,108675,131,1302
07/04/2025,13:14:33,108532,131,1301
07/04/2025,13:14:35,108542,131,1302
07/04/2025,13:14:37,108542,131,1301
07/04/2025,13:14:39,107897,131,1302
07/04/2025,13:14:41,108010,130,1302
07/04/2025,13:14:43,108163,130,1302
07/04/2025,13:14:45,108000,129,1302
07/04/2025,13:14:47,108030,131,1302
07/04/2025,13:14:49,108000,131,1303
07/04/2025,13:14:51,107621,131,1302
07/04/2025,13:14:53,108532,130,1302
07/04/2025,13:14:55,107887,130,1302
07/04/2025,13:14:57,108133,131,1303
07/04/2025,13:14:59,108163,129,1302
07/04/2025,13:15:01,107784,130,1301
07/04/2025,13:15:03,107764,131,1301
07/04/2025,13:15:05,107528,131,1302
07/04/2025,13:15:07,107282,131,1302
07/04/2025,13:15:09,108020,131,1304
07/04/2025,13:15:11,107897,131,1304
07/04/2025,13:15:13,108040,130,1304
07/04/2025,13:15:15,107794,131,1304
07/04/2025,13:15:17,108143,130,1302
07/04/2025,13:15:19,107651,132,1303
07/04/2025,13:15:21,107631,131,1302
07/04/2025,13:15:23,107897,132,1302
07/04/2025,13:15:25,107784,130,1303
07/04/2025,13:15:27,108020,130,1303
07/04/2025,13:15:29,107528,131,1303
07/04/2025,13:15:31,108286,132,1302
07/04/2025,13:15:33,107927,132,1304
07/04/2025,13:15:35,107395,131,1303
07/04/2025,13:15:37,107538,131,1303
07/04/2025,13:15:39,107907,132,1305
07/04/2025,13:15:41,107651,130,1304
07/04/2025,13:15:43,107661,130,1304
07/04/2025,13:15:45,107538,130,1304
07/04/2025,13:15:47,107794,132,1302
07/04/2025,13:15:49,107272,131,1303
07/04/2025,13:15:51,107169,132,1303
07/04/2025,13:15:53,107937,132,1306
07/04/2025,13:15:55,107937,131,1305
07/04/2025,13:15:57,107548,132,1304
07/04/2025,13:15:59,108153,131,1304
07/04/2025,13:16:01,107548,132,1303
07/04/2025,13:16:03,107548,131,1303
07/04/2025,13:16:05,107045,131,1304
07/04/2025,13:16:07,107405,132,1305
07/04/2025,13:16:09,107425,132,1305
07/04/2025,13:16:11,106799,132,1304
07/04/2025,13:16:13,107272,131,1305
07/04/2025,13:16:15,107415,132,1305
07/04/2025,13:16:17,107434,131,1305
07/04/2025,13:16:19,107159,131,1303
07/04/2025,13:16:21,107946,132,1305
07/04/2025,13:16:23,107055,131,1304
07/04/2025,13:16:25,106770,131,1304
07/04/2025,13:16:27,107794,131,1305
07/04/2025,13:16:29,106799,131,1305
07/04/2025,13:16:31,106647,132,1305
07/04/2025,13:16:33,107700,131,1305
07/04/2025,13:16:35,107159,132,1305
07/04/2025,13:16:37,106524,131,1305
07/04/2025,13:16:39,106657,132,1305
07/04/2025,13:16:41,106789,131,1305
07/04/2025,13:16:43,107169,131,1305
07/04/2025,13:16:45,106533,131,1304
07/04/2025,13:16:47,107567,131,1305
07/04/2025,13:16:49,107169,131,1305
07/04/2025,13:16:51,107055,132,1306
07/04/2025,13:16:53,106799,132,1305
07/04/2025,13:16:55,107405,131,1306
07/04/2025,13:16:57,107188,134,1305
07/04/2025,13:16:59,106676,131,1306
07/04/2025,13:17:01,106903,132,1305
07/04/2025,13:17:03,107444,132,1305
07/04/2025,13:17:05,107321,131,1305
07/04/2025,13:17:07,106932,132,1305
07/04/2025,13:17:09,107198,132,1308
07/04/2025,13:17:11,106799,134,1306
07/04/2025,13:17:13,107198,133,1307
07/04/2025,13:17:15,106686,132,1306
07/04/2025,13:17:17,106922,131,1305
07/04/2025,13:17:19,106051,132,1306
07/04/2025,13:17:21,106297,132,1308
07/04/2025,13:17:23,106952,134,1305
07/04/2025,13:17:25,107311,132,1307
07/04/2025,13:17:27,106819,134,1307
07/04/2025,13:17:29,106164,134,1308
07/04/2025,13:17:31,106297,134,1308
07/04/2025,13:17:33,106942,134,1307
07/04/2025,13:17:35,106401,131,1308
07/04/2025,13:17:37,106174,134,1307
07/04/2025,13:17:39,106666,134,1307
07/04/2025,13:17:41,106922,132,1307
07/04/2025,13:17:43,106829,132,1307
07/04/2025,13:17:45,106317,134,1308
07/04/2025,13:17:47,106307,132,1308
07/04/2025,13:17:49,106440,134,1306
07/04/2025,13:17:51,106051,132,1308
07/04/2025,13:17:53,106952,134,1307
07/04/2025,13:17:55,106145,132,1308
07/04/2025,13:17:57,106287,132,1307
07/04/2025,13:17:59,106563,134,1308
07/04/2025,13:18:01,105938,134,1308
07/04/2025,13:18:03,105662,134,1307
07/04/2025,13:18:05,106440,132,1308
07/04/2025,13:18:07,105682,134,1308
07/04/2025,13:18:09,105795,132,1308
07/04/2025,13:18:11,105805,132,1308
07/04/2025,13:18:13,106327,132,1307
07/04/2025,13:18:15,106204,134,1308
07/04/2025,13:18:17,106061,132,1308
07/04/2025,13:18:20,105918,134,1309
07/04/2025,13:18:22,105928,133,1307
07/04/2025,13:18:24,105303,132,1309
07/04/2025,13:18:26,105805,134,1308
07/04/2025,13:18:28,105549,134,1308
07/04/2025,13:18:30,105682,134,1308
07/04/2025,13:18:32,106450,132,1308
07/04/2025,13:18:34,105795,134,1309
07/04/2025,13:18:36,105958,134,1309
07/04/2025,13:18:38,106091,134,1307
07/04/2025,13:18:40,105692,134,1308
07/04/2025,13:18:42,105293,134,1309
07/04/2025,13:18:44,105549,133,1308
07/04/2025,13:18:46,105416,133,1309
07/04/2025,13:18:48,105968,134,1310
07/04/2025,13:18:50,105662,132,1309
07/04/2025,13:18:52,105948,134,1310
07/04/2025,13:18:54,105456,132,1309
07/04/2025,13:18:56,105785,134,1311
07/04/2025,13:18:58,105599,134,1310
07/04/2025,13:19:00,105057,134,1306
07/04/2025,13:19:02,105722,134,1307
07/04/2025,13:19:04,105589,134,1305
07/04/2025,13:19:06,105702,134,1307
07/04/2025,13:19:08,105220,134,1306
07/04/2025,13:19:10,105313,133,1308
07/04/2025,13:19:12,104801,134,1307
07/04/2025,13:19:14,105722,134,1308
07/04/2025,13:19:16,105200,134,1308
07/04/2025,13:19:18,105190,134,1308
07/04/2025,13:19:20,105077,134,1307
07/04/2025,13:19:22,104954,134,1307
07/04/2025,13:19:24,104944,134,1307
07/04/2025,13:19:26,104964,134,1308
07/04/2025,13:19:28,104565,134,1308
07/04/2025,13:19:30,105343,134,1307
07/04/2025,13:19:32,105456,134,1308
07/04/2025,13:19:34,105486,134,1309
07/04/2025,13:19:36,104678,135,1308
07/04/2025,13:19:38,105087,134,1308
07/04/2025,13:19:40,104698,134,1308
07/04/2025,13:19:42,105190,134,1307
07/04/2025,13:19:44,104452,134,1308
07/04/2025,13:19:46,104698,134,1309
07/04/2025,13:19:48,104821,134,1308
07/04/2025,13:19:50,104831,135,1307
07/04/2025,13:19:52,104708,135,1306
07/04/2025,13:19:54,105097,134,1307
07/04/2025,13:19:56,104811,135,1309
07/04/2025,13:19:58,104575,135,1308
07/04/2025,13:20:00,105077,134,1309
07/04/2025,13:20:02,104216,135,1308
07/04/2025,13:20:04,104698,135,1308
07/04/2025,13:20:06,104831,134,1310
07/04/2025,13:20:08,103704,135,1309
07/04/2025,13:20:10,104688,135,1308
07/04/2025,13:20:12,104718,135,1309
07/04/2025,13:20:14,104718,134,1308
07/04/2025,13:20:16,104841,134,1308
07/04/2025,13:20:18,104319,135,1309
07/04/2025,13:20:20,104708,134,1309
07/04/2025,13:20:22,104339,136,1308
07/04/2025,13:20:24,104073,134,1308
07/04/2025,13:20:26,104605,135,1309
07/04/2025,13:20:28,103950,135,1310
07/04/2025,13:20:30,104083,134,1311
07/04/2025,13:20:32,104206,134,1309
07/04/2025,13:20:34,104605,134,1308
07/04/2025,13:20:36,104206,135,1305
07/04/2025,13:20:38,104206,134,1306
07/04/2025,13:20:40,103856,135,1307
07/04/2025,13:20:42,103969,136,1307
07/04/2025,13:20:44,104225,135,1305
07/04/2025,13:20:46,103846,136,1305
07/04/2025,13:20:48,103950,136,1307
07/04/2025,13:20:50,103211,136,1307
07/04/2025,13:20:52,103876,136,1308
07/04/2025,13:20:54,103969,135,1306
07/04/2025,13:20:56,103846,136,1307
07/04/2025,13:20:58,103344,135,1307
07/04/2025,13:21:00,103846,136,1307
07/04/2025,13:21:02,103960,136,1307
07/04/2025,13:21:04,103467,135,1307
07/04/2025,13:21:06,103969,136,1305
07/04/2025,13:21:08,103837,135,1307
07/04/2025,13:21:10,104216,136,1308
07/04/2025,13:21:12,103581,136,1307
07/04/2025,13:21:14,103713,136,1307
07/04/2025,13:21:16,103733,136,1308
07/04/2025,13:21:18,104112,136,1307
07/04/2025,13:21:20,103866,136,1308
07/04/2025,13:21:22,103837,136,1307
07/04/2025,13:21:24,104358,135,1307
07/04/2025,13:21:26,104235,137,1308
07/04/2025,13:21:28,103610,136,1308
07/04/2025,13:21:30,104093,136,1307
07/04/2025,13:21:32,103457,136,1308
07/04/2025,13:21:34,103866,136,1308
07/04/2025,13:21:36,103487,136,1307
07/04/2025,13:21:38,103078,135,1306
07/04/2025,13:21:40,103886,137,1308
07/04/2025,13:21:42,103354,136,1308
07/04/2025,13:21:44,103467,135,1308
07/04/2025,13:21:46,103221,135,1308
07/04/2025,13:21:48,104132,135,1308
07/04/2025,13:21:50,103098,136,1308
07/04/2025,13:21:52,103866,136,1308
07/04/2025,13:21:54,103876,136,1308
07/04/2025,13:21:56,103989,135,1308
07/04/2025,13:21:58,102955,137,1308
07/04/2025,13:22:00,103477,136,1308
07/04/2025,13:22:02,102955,137,1308
07/04/2025,13:22:04,103590,137,1308
07/04/2025,13:22:06,102803,137,1308
07/04/2025,13:22:08,103610,136,1308
07/04/2025,13:22:10,103354,136,1308
07/04/2025,13:22:12,102739,136,1308
07/04/2025,13:22:14,103477,135,1308
07/04/2025,13:22:16,103630,135,1309
07/04/2025,13:22:18,103733,136,1310
07/04/2025,13:22:20,103108,135,1308
07/04/2025,13:22:22,103231,137,1308
07/04/2025,13:22:24,103354,137,1308
07/04/2025,13:22:26,103231,135,1308
07/04/2025,13:22:28,103723,136,1308
07/04/2025,13:22:30,103467,136,1307
07/04/2025,13:22:32,103221,136,1308
07/04/2025,13:22:34,103211,137,1308
07/04/2025,13:22:36,103487,135,1309
07/04/2025,13:22:38,103241,136,1308
07/04/2025,13:22:40,102965,136,1308
07/04/2025,13:22:42,102965,136,1308
07/04/2025,13:22:44,103354,137,1308
07/04/2025,13:22:46,103497,136,1307
07/04/2025,13:22:48,103487,136,1308
07/04/2025,13:22:50,103354,135,1309
07/04/2025,13:22:52,103487,137,1308
07/04/2025,13:22:54,103866,135,1308
07/04/2025,13:22:56,103979,135,1306
07/04/2025,13:22:58,103354,137,1308
07/04/2025,13:23:00,103221,136,1309
07/04/2025,13:23:02,103354,137,1309
07/04/2025,13:23:04,103344,137,1308
07/04/2025,13:23:06,102822,137,1308
07/04/2025,13:23:08,103487,136,1308
07/04/2025,13:23:10,103098,137,1308
07/04/2025,13:23:12,103487,137,1308
07/04/2025,13:23:14,102965,135,1307
07/04/2025,13:23:16,103610,135,1308
07/04/2025,13:23:18,103733,135,1309
07/04/2025,13:23:20,103354,137,1308
07/04/2025,13:23:22,103098,137,1307
07/04/2025,13:23:24,103497,137,1308
07/04/2025,13:23:26,103467,135,1309
07/04/2025,13:23:28,102955,137,1307
07/04/2025,13:23:30,102842,136,1308
07/04/2025,13:23:32,103192,137,1308
07/04/2025,13:23:34,102965,135,1308
07/04/2025,13:23:36,103211,136,1307
07/04/2025,13:23:38,103487,136,1307
07/04/2025,13:23:40,103477,135,1308
07/04/2025,13:23:42,103477,136,1308
07/04/2025,13:23:44,103581,136,1307
07/04/2025,13:23:46,104112,136,1308
07/04/2025,13:23:48,103600,137,1308
07/04/2025,13:23:50,103325,135,1306
07/04/2025,13:23:52,103743,137,1308
07/04/2025,13:23:54,102689,136,1308
07/04/2025,13:23:56,103713,137,1307
07/04/2025,13:23:58,103723,135,1307
07/04/2025,13:24:00,103497,136,1307
07/04/2025,13:24:02,103600,137,1307
07/04/2025,13:24:04,102936,135,1308
07/04/2025,13:24:06,103846,135,1307
07/04/2025,13:24:08,103600,136,1307
07/04/2025,13:24:10,103600,135,1306
07/04/2025,13:24:12,103969,135,1305
07/04/2025,13:24:14,103477,135,1307
07/04/2025,13:24:16,104112,135,1308
07/04/2025,13:24:18,104358,136,1308
07/04/2025,13:24:20,103704,135,1307
07/04/2025,13:24:22,103846,134,1307
07/04/2025,13:24:24,103846,135,1307
07/04/2025,13:24:26,103448,135,1308
07/04/2025,13:24:28,103817,135,1307
07/04/2025,13:24:30,103866,134,1307
07/04/2025,13:24:32,104225,136,1305
07/04/2025,13:24:34,104349,135,1307
07/04/2025,13:24:36,103950,136,1307
07/04/2025,13:24:38,103467,136,1306
07/04/2025,13:24:40,104122,135,1305
07/04/2025,13:24:42,104728,136,1305
07/04/2025,13:24:44,103827,136,1306
07/04/2025,13:24:46,104073,136,1305
07/04/2025,13:24:48,103477,135,1306
07/04/2025,13:24:50,103950,135,1305
07/04/2025,13:24:52,104235,134,1307
07/04/2025,13:24:54,104851,135,1305
07/04/2025,13:24:56,104349,134,1306
07/04/2025,13:24:58,104737,136,1305
07/04/2025,13:25:00,104349,135,1305
07/04/2025,13:25:02,104585,134,1305
07/04/2025,13:25:04,104851,134,1305
07/04/2025,13:25:06,104462,135,1306
07/04/2025,13:25:08,104452,135,1306
07/04/2025,13:25:10,104728,135,1304
07/04/2025,13:25:12,104329,134,1305
07/04/2025,13:25:14,104708,136,1306
07/04/2025,13:25:16,104196,135,1304
07/04/2025,13:25:18,104093,134,1306
07/04/2025,13:25:20,104841,135,1304
07/04/2025,13:25:22,104565,134,1304
07/04/2025,13:25:24,105363,134,1304
07/04/2025,13:25:26,104964,136,1304
07/04/2025,13:25:28,104954,135,1305
07/04/2025,13:25:30,104954,135,1303
07/04/2025,13:25:32,104841,135,1305
07/04/2025,13:25:34,104452,135,1303
07/04/2025,13:25:36,105077,134,1305
07/04/2025,13:25:38,104708,135,1302
07/04/2025,13:25:40,104678,134,1303
07/04/2025,13:25:42,104811,134,1303
07/04/2025,13:25:44,104954,135,1305
07/04/2025,13:25:46,105057,134,1305
07/04/2025,13:25:48,104954,134,1304
07/04/2025,13:25:50,104688,134,1301
07/04/2025,13:25:52,105476,134,1302
07/04/2025,13:25:54,104708,135,1302
07/04/2025,13:25:56,105599,134,1304
07/04/2025,13:25:58,105190,134,1302
07/04/2025,13:26:00,104944,134,1302
07/04/2025,13:26:02,105077,134,1302
07/04/2025,13:26:04,104801,134,1303
07/04/2025,13:26:06,104934,134,1303
07/04/2025,13:26:08,105303,134,1300
07/04/2025,13:26:10,105815,134,1302
07/04/2025,13:26:12,105200,134,1303
07/04/2025,13:26:14,105313,134,1303
07/04/2025,13:26:16,105579,134,1301
07/04/2025,13:26:18,105692,134,1301
07/04/2025,13:26:20,105908,134,1302
07/04/2025,13:26:22,105682,133,1302
07/04/2025,13:26:24,105702,134,1301
07/04/2025,13:26:26,105549,134,1302
07/04/2025,13:26:28,106470,134,1301
07/04/2025,13:26:30,105825,134,1301
07/04/2025,13:26:32,105313,132,1300
07/04/2025,13:26:34,105549,134,1302
07/04/2025,13:26:36,105928,132,1300
07/04/2025,13:26:38,106091,134,1302
07/04/2025,13:26:40,106430,132,1302
07/04/2025,13:26:42,105825,132,1300
07/04/2025,13:26:44,105549,132,1302
07/04/2025,13:26:46,105539,132,1301
07/04/2025,13:26:48,106440,134,1300
07/04/2025,13:26:50,105928,134,1300
07/04/2025,13:26:52,106051,132,1301
07/04/2025,13:26:54,106184,134,1302
07/04/2025,13:26:56,105785,132,1300
07/04/2025,13:26:58,106317,134,1300
07/04/2025,13:27:00,106297,132,1300
07/04/2025,13:27:02,106553,134,1301
07/04/2025,13:27:04,106287,134,1300
07/04/2025,13:27:06,106420,132,1299
07/04/2025,13:27:08,106410,134,1300
07/04/2025,13:27:10,106410,132,1300
07/04/2025,13:27:12,106174,132,1299
07/04/2025,13:27:14,107198,134,1299
07/04/2025,13:27:16,106829,134,1299
07/04/2025,13:27:18,106553,134,1299
07/04/2025,13:27:20,106297,132,1300
07/04/2025,13:27:22,106430,134,1300
07/04/2025,13:27:24,106553,132,1300
07/04/2025,13:27:26,107434,134,1299
07/04/2025,13:27:28,106297,134,1298
07/04/2025,13:27:30,106922,133,1297
07/04/2025,13:27:32,107169,132,1300
07/04/2025,13:27:34,107444,133,1299
07/04/2025,13:27:36,107700,132,1299
07/04/2025,13:27:38,107321,133,1298
07/04/2025,13:27:40,106809,132,1297
07/04/2025,13:27:42,107671,131,1297
07/04/2025,13:27:44,106154,131,1298
07/04/2025,13:27:46,106533,132,1297
07/04/2025,13:27:48,106666,133,1299
07/04/2025,13:27:50,107036,132,1298
07/04/2025,13:27:52,107681,131,1297
07/04/2025,13:27:54,107045,132,1297
07/04/2025,13:27:56,107282,132,1297
07/04/2025,13:27:58,107272,132,1297
07/04/2025,13:28:00,107444,131,1297
07/04/2025,13:28:02,106657,132,1296
07/04/2025,13:28:04,107681,132,1297
07/04/2025,13:28:06,107937,131,1297
07/04/2025,13:28:08,107036,132,1296
07/04/2025,13:28:10,107262,132,1295
07/04/2025,13:28:12,107508,132,1297
07/04/2025,13:28:14,107292,131,1299
07/04/2025,13:28:16,107159,131,1296
07/04/2025,13:28:18,107016,132,1296
07/04/2025,13:28:20,107907,130,1296
07/04/2025,13:28:22,107917,132,1296
07/04/2025,13:28:24,107518,130,1296
07/04/2025,13:28:26,107907,130,1295
07/04/2025,13:28:28,107681,131,1296
07/04/2025,13:28:30,107169,130,1296
07/04/2025,13:28:32,107804,131,1294
07/04/2025,13:28:34,108143,132,1294
07/04/2025,13:28:36,107272,130,1296
07/04/2025,13:28:38,107784,130,1297
07/04/2025,13:28:40,107804,130,1295
07/04/2025,13:28:42,107528,130,1295
07/04/2025,13:28:44,107917,132,1295
07/04/2025,13:28:46,107651,130,1294
07/04/2025,13:28:48,108020,131,1295
07/04/2025,13:28:50,107651,132,1296
07/04/2025,13:28:52,108163,131,1294
07/04/2025,13:28:54,108163,131,1293
07/04/2025,13:28:56,108296,130,1293
07/04/2025,13:28:58,108040,131,1294
07/04/2025,13:29:00,107774,130,1294
07/04/2025,13:29:02,108389,130,1294
07/04/2025,13:29:04,107897,130,1295
07/04/2025,13:29:06,108399,130,1294
07/04/2025,13:29:08,107794,131,1293
07/04/2025,13:29:10,108030,130,1294
